date,time,category,sub_category,count,priority,department,days_ago
2025-05-06,10:59,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-01-30,15:32,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-12-12,14:15,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-07-24,15:18,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-12-09,08:57,Others,General Inquiry,1,Critical,IT Department,
2025-02-07,09:05,Asset Check Out,Keyboard,1,High,Asset Department,
2025-02-14,10:20,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-09-17,17:39,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-12-05,14:51,Others,,1,High,IT Department,
2025-06-26,09:15,Asset Check In,Monitor,1,High,Asset Department,
2025-09-26,16:05,Asset Check Out,Laptop,1,Low,Asset Department,
2026-01-08,09:49,Asset Check Out,Laptop,1,High,Asset Department,
2025-02-06,09:10,IT Support,Data Backup/Restore,1,High,IT Department,
2025-12-26,15:55,Others,,1,Critical,IT Department,
2025-10-14,10:46,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-07-28,15:11,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2026-01-06,10:59,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-08-26,09:11,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-04-22,08:23,Others,,1,High,IT Department,
2025-05-09,09:17,IT Support,Software Installation/Update,1,High,IT Department,
2025-02-14,15:42,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-12-02,15:16,Others,General Inquiry,1,Medium,IT Department,
2026-01-05,09:26,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-01-16,10:54,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-01-03,10:50,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-11-13,14:27,IT Support,Virus/Malware Check,1,High,IT Department,
2025-05-23,14:41,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-11-12,15:03,Asset Check Out,Keyboard,1,High,Asset Department,
2025-11-18,11:18,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-07,09:03,Others,General Inquiry,1,High,IT Department,
2025-12-18,09:15,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-01-31,10:17,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-07-14,14:52,IT Support,Technical Assistance,1,Low,IT Department,
2025-03-03,10:54,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-01-31,14:07,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-01-30,09:23,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-02-13,10:52,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-11-12,14:12,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-11-19,15:24,Others,General Inquiry,1,Critical,IT Department,
2025-12-09,14:34,Others,,1,Low,IT Department,
2026-01-05,15:57,IT Support,Technical Assistance,1,Critical,IT Department,
2025-08-18,10:01,Others,General Inquiry,1,High,IT Department,
2025-03-27,09:42,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-03-17,16:40,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-05-12,09:11,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-07-22,10:07,Asset Check Out,Keyboard,1,High,Asset Department,
2025-01-20,15:22,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-02-03,13:15,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-19,10:15,Others,General Inquiry,1,Low,IT Department,
2025-05-22,09:07,IT Support,Technical Assistance,1,Medium,IT Department,
2025-02-28,15:43,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-10-13,15:49,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-29,14:25,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-04-08,11:25,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-03-20,10:29,IT Support,Technical Assistance,1,High,IT Department,
2025-02-26,14:08,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-09-29,12:03,Asset Check In,Monitor,1,High,Asset Department,
2025-01-23,09:28,IT Support,Virus/Malware Check,1,High,IT Department,
2025-02-07,08:14,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-01-16,09:23,IT Support,Software Installation/Update,1,High,IT Department,
2025-11-03,15:09,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-01-16,15:15,Asset Check In,Monitor,1,Low,Asset Department,
2025-01-14,10:30,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-16,09:59,Others,,1,High,IT Department,
2025-01-15,09:58,Asset Check Out,Laptop,1,High,Asset Department,
2025-03-17,15:17,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-04-11,15:40,Others,General Inquiry,1,Low,IT Department,
2025-01-15,14:00,Others,General Inquiry,1,Critical,IT Department,
2025-10-07,15:44,Others,General Inquiry,1,Low,IT Department,
2025-01-06,08:19,Others,General Inquiry,1,High,IT Department,
2025-12-05,10:37,Asset Check Out,Laptop,1,High,Asset Department,
2025-01-21,15:26,Asset Check Out,Keyboard,1,High,Asset Department,
2025-12-12,17:45,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-03-26,09:44,IT Support,Software Installation/Update,1,Low,IT Department,
2025-12-10,15:24,IT Support,Technical Assistance,1,High,IT Department,
2025-12-17,15:22,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-01-07,14:17,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-03-06,10:29,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-05-14,11:38,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-11-19,15:48,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-05-07,15:41,Asset Check Out,Laptop,1,Low,Asset Department,
2025-06-23,09:36,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-12-10,14:32,IT Support,Technical Assistance,1,Critical,IT Department,
2025-04-30,16:25,IT Support,Virus/Malware Check,1,High,IT Department,
2025-12-12,10:04,Asset Check Out,Laptop,1,High,Asset Department,
2025-12-10,15:17,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-12-02,15:37,IT Support,Software Installation/Update,1,Critical,IT Department,
2026-01-08,10:25,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-10,08:56,IT Support,Technical Assistance,1,Critical,IT Department,
2025-03-12,14:03,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-11-18,10:18,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-06-24,15:23,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-11-18,09:42,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-01-02,14:37,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-08-19,10:36,Others,General Inquiry,1,High,IT Department,
2025-01-07,14:01,IT Support,Technical Assistance,1,High,IT Department,
2025-07-10,14:22,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-01-27,09:48,Others,General Inquiry,1,Medium,IT Department,
2025-07-08,14:31,Others,General Inquiry,1,High,IT Department,
2025-03-25,14:31,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-03-28,09:22,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-12-24,15:44,Others,,1,Medium,IT Department,
2025-02-18,13:25,IT Support,Virus/Malware Check,1,High,IT Department,
2025-12-05,10:48,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-01-16,14:45,IT Support,Software Installation/Update,1,Low,IT Department,
2025-03-28,14:50,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-01-20,15:01,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-03-26,14:12,Asset Check In,Monitor,1,Medium,Asset Department,
2025-12-01,14:15,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-03-27,14:02,Others,General Inquiry,1,Medium,IT Department,
2025-05-15,14:43,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-03-19,12:04,Asset Check Out,Laptop,1,Low,Asset Department,
2025-03-21,15:33,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-11-07,14:43,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-03-05,10:38,Others,General Inquiry,1,Medium,IT Department,
2025-01-16,15:40,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-01-14,10:33,IT Support,Virus/Malware Check,1,High,IT Department,
2025-07-25,15:20,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-09-01,09:59,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-21,10:36,Others,General Inquiry,1,Critical,IT Department,
2025-12-18,09:06,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-10-17,15:00,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-11-05,08:05,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-11-28,09:59,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-22,10:11,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-01-30,10:58,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-03-26,09:36,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-06-13,14:59,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-03-18,15:00,IT Support,Virus/Malware Check,1,High,IT Department,
2025-12-24,11:20,Others,,1,Low,IT Department,
2025-09-04,15:56,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-12-23,09:14,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-12-04,10:30,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-11-07,09:11,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-05-07,14:18,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-10-24,10:57,Asset Check In,Monitor,1,High,Asset Department,
2025-11-12,14:54,Others,,1,High,IT Department,
2025-12-09,08:23,Asset Check Out,Laptop,1,High,Asset Department,
2025-01-20,15:13,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-12-01,15:37,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-02-03,15:53,Asset Check In,Monitor,1,High,Asset Department,
2025-01-31,09:52,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-12-24,14:39,IT Support,Data Backup/Restore,1,High,IT Department,
2025-03-31,16:23,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-27,14:40,Others,General Inquiry,1,Medium,IT Department,
2025-01-16,15:41,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-10-07,17:05,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-03-06,08:59,Asset Check Out,Laptop,1,Low,Asset Department,
2025-12-09,11:28,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-13,09:49,Others,,1,Critical,IT Department,
2025-11-05,14:17,IT Support,Technical Assistance,1,Critical,IT Department,
2025-11-21,10:02,Asset Check In,Monitor,1,High,Asset Department,
2025-12-01,14:52,Others,General Inquiry,1,High,IT Department,
2025-03-07,13:07,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-20,09:44,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-01-15,15:04,Asset Check In,Monitor,1,Medium,Asset Department,
2025-03-20,14:27,IT Support,Technical Assistance,1,Low,IT Department,
2025-05-19,09:52,IT Support,Software Installation/Update,1,Low,IT Department,
2025-04-10,14:19,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-12-17,10:25,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-03-21,10:59,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-11-27,15:12,Others,,1,Critical,IT Department,
2025-01-15,10:18,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-05,14:05,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-04-08,14:58,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-01-21,10:12,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-01-28,15:57,Asset Check In,Monitor,1,High,Asset Department,
2025-09-18,17:41,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-03-07,14:30,Others,,1,Low,IT Department,
2025-01-23,10:16,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-06-24,09:53,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-12-09,11:21,Others,General Inquiry,1,High,IT Department,
2026-01-07,14:06,Others,,1,Medium,IT Department,
2025-01-23,09:26,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-11-24,14:13,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-03-03,14:08,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-12-10,15:01,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-23,10:39,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-27,17:57,Asset Check In,Monitor,1,Medium,Asset Department,
2025-02-17,14:31,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-04-29,09:42,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-09-29,15:52,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-10-08,14:56,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-01-29,14:31,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-10-27,15:00,Others,,1,Low,IT Department,
2025-12-01,14:53,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-02-19,10:11,Others,General Inquiry,1,High,IT Department,
2025-01-13,08:48,Others,General Inquiry,1,Medium,IT Department,
2025-01-23,10:14,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-08-27,14:48,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-12-09,10:42,Asset Check In,Monitor,1,High,Asset Department,
2025-12-11,14:28,Others,,1,Low,IT Department,
2025-12-18,14:40,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-03-25,14:24,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-01,11:32,Others,General Inquiry,1,High,IT Department,
2025-01-07,15:35,Asset Check In,Monitor,1,High,Asset Department,
2026-01-06,09:35,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-03-26,09:51,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-24,09:57,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-01-03,09:08,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-04-11,14:05,IT Support,Technical Assistance,1,Medium,IT Department,
2025-12-09,15:49,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-23,14:42,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-08,10:10,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-13,17:00,IT Support,Technical Assistance,1,High,IT Department,
2025-12-17,09:55,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-30,11:09,Others,,1,High,IT Department,
2025-07-02,10:24,IT Support,Technical Assistance,1,Low,IT Department,
2025-10-15,09:37,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-12-11,14:38,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-12-15,09:16,Asset Check In,Monitor,1,Medium,Asset Department,
2025-01-27,14:04,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-03-05,11:43,Others,General Inquiry,1,High,IT Department,
2025-05-12,15:32,IT Support,Technical Assistance,1,Critical,IT Department,
2025-11-28,09:20,Asset Check In,Monitor,1,Low,Asset Department,
2025-12-02,09:56,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-01-30,14:10,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-23,14:48,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-05-30,15:44,IT Support,Data Backup/Restore,1,High,IT Department,
2026-01-07,09:41,Asset Check In,Monitor,1,Critical,Asset Department,
2025-12-19,14:08,Others,General Inquiry,1,Low,IT Department,
2025-02-21,09:21,IT Support,Technical Assistance,1,Low,IT Department,
2025-05-19,09:29,Asset Check In,Monitor,1,Medium,Asset Department,
2025-12-17,10:03,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-08-22,14:35,Asset Check In,Monitor,1,Medium,Asset Department,
2025-02-21,10:22,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-05,09:23,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-08-19,09:00,Others,,1,Medium,IT Department,
2025-09-17,15:20,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2026-01-08,10:22,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-01-15,08:02,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-11-03,16:29,Others,General Inquiry,1,Medium,IT Department,
2025-10-09,15:26,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-03-06,15:05,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-04-25,15:59,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-09-23,15:38,IT Support,Technical Assistance,1,Medium,IT Department,
2025-12-17,10:33,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-20,15:31,IT Support,Technical Assistance,1,Medium,IT Department,
2025-04-24,08:05,IT Support,Data Backup/Restore,1,High,IT Department,
2025-01-15,14:51,IT Support,Technical Assistance,1,High,IT Department,
2025-06-11,14:15,Asset Check In,Monitor,1,High,Asset Department,
